From Date,PM2.5,PM2.5_SubIndex,PM10,PM10_SubIndex,NO,NO2,NOx,NOx_SubIndex,CO,CO_SubIndex,Ozone,Ozone_SubIndex,SO2,SO2_SubIndex,Checks,AQI
2020-09-02,25.14,41.9,78.85,78.85,4.57,6.6,7.96,9.95,0.44,22.0,20.37,20.37,2.2,2.7500000000000004,6,79.0
2020-09-03,47.3,78.83333333333333,120.85,113.89999999999999,3.66,7.24,7.9,9.875,0.49,24.5,21.04,21.04,1.78,2.225,6,114.0
2020-09-04,48.75,81.25,118.71,112.47333333333333,4.65,7.07,8.72,10.900000000000002,0.5,25.0,20.51,20.51,1.97,2.4625,6,112.0
2020-09-05,42.6,71.0,93.08,93.08,4.57,8.12,9.44,11.8,0.49,24.5,21.41,21.41,1.79,2.2375,6,93.0
2020-09-06,34.54,57.56666666666666,65.44,65.44,5.64,8.71,11.62,14.525,0.56,28.000000000000004,21.14,21.14,2.8,3.5,6,65.0
2020-09-07,61.03,103.43333333333334,159.3,139.53333333333333,7.44,9.45,13.11,16.3875,0.8,40.0,20.52,20.52,2.03,2.5374999999999996,6,140.0
2020-09-08,43.98,73.3,83.97,83.97,5.31,8.26,10.5,13.125,0.53,26.5,20.84,20.84,2.91,3.6375,6,84.0
2020-09-09,81.45,171.5,180.32,153.54666666666665,11.66,8.25,16.46,20.575,0.73,36.5,21.73,21.73,2.31,2.8875,6,172.0
2020-09-10,68.8,129.33333333333331,199.44,166.29333333333335,4.32,6.37,6.72,8.4,0.65,32.5,20.74,20.74,3.01,3.7625,6,166.0
2020-09-11,96.89,222.96666666666667,194.71,163.14,10.95,4.65,12.68,15.85,0.82,41.0,21.31,21.31,3.04,3.8,6,223.0
2020-09-12,73.9,146.33333333333334,223.18,182.12,20.08,5.44,20.68,25.85,0.97,48.5,21.54,21.54,1.97,2.4625,6,182.0
2020-09-13,75.05,150.16666666666666,221.65,181.1,11.06,5.99,14.05,17.5625,0.83,41.5,21.93,21.93,2.66,3.325,6,181.0
2020-09-14,84.51,181.70000000000002,237.28,191.51999999999998,6.16,4.8,7.96,9.95,0.76,38.0,21.25,21.25,2.16,2.7,6,192.0
2020-09-15,70.07,133.56666666666663,205.09,170.06,8.7,4.47,10.06,12.575,0.76,38.0,22.07,22.07,2.39,2.9875,6,170.0
2020-09-16,81.76,172.53333333333336,217.72,178.48000000000002,6.32,4.24,7.57,9.4625,0.84,42.0,21.72,21.72,2.43,3.0375000000000005,6,178.0
2020-09-17,58.13,96.88333333333334,132.5,121.66666666666667,5.07,3.81,5.9,7.375,0.59,29.5,21.2,21.2,2.59,3.2375,6,122.0
2020-09-18,52.56,87.6,127.57,118.38,5.82,2.66,5.42,6.775,0.52,26.0,21.18,21.18,1.63,2.0375,6,118.0
2020-09-19,63.68,112.26666666666667,129.67,119.77999999999999,4.94,2.4,4.29,5.3625,0.61,30.5,21.63,21.63,2.38,2.975,6,120.0
2020-09-20,83.93,179.7666666666667,183.02,155.3466666666667,7.44,3.35,7.79,9.7375,0.78,39.0,21.43,21.43,2.18,2.7250000000000005,6,180.0
2020-09-21,89.63,198.76666666666665,220.26,180.17333333333335,5.06,3.25,4.95,6.1875,0.67,33.5,22.14,22.14,2.98,3.725,6,199.0
2020-09-22,65.49,118.29999999999998,177.74,151.82666666666668,3.87,2.53,3.37,4.2125,0.57,28.499999999999996,16.95,16.95,1.89,2.3625,6,152.0
2020-09-23,47.32,78.86666666666667,106.63,104.42,6.91,3.39,6.19,7.7375,0.47,23.5,21.02,21.02,2.28,2.8499999999999996,6,104.0
2020-09-24,48.26,80.43333333333334,113.76,109.17333333333333,8.59,2.88,8.38,10.475000000000001,0.54,27.0,22.45,22.45,2.56,3.2,6,109.0
2020-09-25,76.19,153.96666666666667,201.36,167.57333333333335,10.76,3.48,11.28,14.1,0.74,37.0,22.58,22.58,2.46,3.075,6,168.0
2020-09-26,80.78,169.26666666666665,199.24,166.16,22.76,5.78,25.26,31.575,0.95,47.5,20.55,20.55,2.45,3.0625000000000004,6,169.0
2020-09-27,44.21,73.68333333333334,142.53,128.35333333333332,7.99,3.87,8.61,10.7625,0.54,27.0,21.33,21.33,1.61,2.0125,6,128.0
2020-09-28,82.15,173.83333333333334,235.34,190.2266666666667,25.13,5.01,23.22,29.025,0.85,42.5,21.67,21.67,2.77,3.4625,6,190.0
2020-09-29,76.61,155.36666666666667,219.48,179.6533333333333,4.93,4.86,6.7,8.375,0.64,32.0,52.99,52.99,2.34,2.925,6,180.0
2020-09-30,73.6,145.33333333333331,206.56,171.04000000000002,3.14,5.61,4.96,6.2,0.58,28.999999999999996,54.11,54.11,2.39,2.9875,6,171.0
2020-10-01,84.21,180.7,194.57,163.04666666666668,9.43,8.7,11.04,13.8,0.8,40.0,34.94,34.94,2.44,3.05,6,181.0
2020-10-02,73.31,144.36666666666667,205.22,170.14666666666665,14.39,8.49,14.14,17.675,0.97,48.5,43.55,43.55,2.65,3.3125,6,170.0
2020-10-03,80.58,168.6,202.27,168.18,3.03,7.88,4.35,5.437499999999999,0.88,44.0,36.78,36.78,2.96,3.7,6,169.0
2020-10-04,108.89,262.9666666666667,230.15,186.76666666666665,3.29,2.62,1.8,2.25,0.89,44.5,50.25,50.25,2.75,3.4375,6,263.0
2020-10-05,89.4,198.0,255.57,205.57,4.65,7.83,7.22,9.025,0.79,39.5,44.52,44.52,2.64,3.3,6,206.0
2020-10-06,89.81,199.36666666666667,254.86,204.86,22.8,16.38,26.43,33.0375,1.03,51.5,37.86,37.86,2.52,3.15,6,205.0
2020-10-07,96.93,223.10000000000002,223.53,182.35333333333335,23.16,17.07,25.9,32.375,1.1,55.00000000000001,40.19,40.19,2.88,3.6,6,223.0
2020-10-08,100.41,234.7,261.99,211.99,8.85,16.7,15.65,19.5625,0.89,44.5,45.16,45.16,2.79,3.4875,6,235.0
2020-10-09,132.16,309.3538461538462,292.27,242.26999999999998,16.25,18.76,8.9,11.125,0.82,41.0,40.45,40.45,2.56,3.2,6,309.0
2020-10-10,95.24,217.46666666666664,232.72,188.48000000000002,16.25,18.76,0.0,0.0,1.08,54.0,49.99,49.99,3.08,3.85,5,217.0
2020-10-11,96.29,220.9666666666667,243.97,195.98000000000002,3.14,5.68,3.74,4.675,0.94,47.0,44.12,44.12,2.41,3.0125,6,221.0
2020-10-12,174.53,341.94615384615383,333.13,283.13,34.16,31.45,8.45,10.562499999999998,1.71,85.5,28.34,28.34,2.83,3.5375,6,342.0
2020-10-13,165.08,334.67692307692306,365.23,319.0375,18.12,11.13,21.77,27.2125,1.85,92.5,36.53,36.53,3.32,4.15,6,335.0
2020-10-14,144.49,318.83846153846156,341.03,291.03,5.95,6.97,14.52,18.15,1.17,58.5,46.5,46.5,3.51,4.3875,6,319.0
2020-10-15,132.73,309.7923076923077,351.21,301.5125,11.12,10.81,7.33,9.1625,1.47,73.5,38.71,38.71,4.08,5.1,6,310.0
2020-10-16,118.54,295.1333333333333,296.95,246.95,9.89,11.53,10.75,13.4375,1.08,54.0,43.85,43.85,3.89,4.8625,6,295.0
2020-10-17,157.4,328.7692307692308,413.23,379.0375,21.32,21.92,13.83,17.2875,1.53,76.5,45.57,45.57,4.71,5.8875,6,379.0
2020-10-18,131.49,308.83846153846156,352.96,303.7,17.9,17.95,7.51,9.3875,1.48,74.0,41.77,41.77,3.3,4.125,6,309.0
2020-10-19,127.02,305.4,303.47,253.47000000000003,8.48,10.5,7.78,9.725,1.13,56.49999999999999,46.48,46.48,4.78,5.975,6,305.0
2020-10-20,129.78,307.5230769230769,317.43,267.43,11.03,14.41,13.84,17.3,1.09,54.5,26.13,26.13,6.6,8.25,6,308.0
2020-10-21,173.24,340.95384615384614,345.14,295.14,28.05,29.24,16.11,20.1375,1.51,75.5,15.99,15.99,3.38,4.225,6,341.0
2020-10-22,172.06,340.04615384615386,365.08,318.84999999999997,26.66,29.47,19.57,24.4625,1.74,87.0,22.86,22.86,3.32,4.15,6,340.0
2020-10-23,248.35,398.7307692307692,431.38,401.725,27.55,31.36,20.98,26.225,2.24,103.0,52.5,52.5,3.61,4.5125,6,402.0
2020-10-24,228.31,383.31538461538463,425.59,394.48749999999995,33.61,35.69,17.81,22.262499999999996,1.93,96.5,38.87,38.87,3.45,4.3125,6,394.0
2020-10-25,237.61,390.46923076923076,457.0,433.75,32.87,36.61,19.6,24.500000000000004,2.04,100.5,36.21,36.21,3.55,4.4375,6,434.0
2020-10-26,193.35,356.4230769230769,400.97,363.71250000000003,14.71,20.78,19.39,24.2375,1.59,79.5,30.98,30.98,2.81,3.5125,6,364.0
2020-10-27,191.96,355.3538461538462,404.04,367.55,16.46,20.61,15.15,18.9375,1.43,71.5,23.85,23.85,3.07,3.8375,6,368.0
2020-10-28,273.73,418.25384615384615,431.68,402.1,44.39,46.06,21.56,26.95,2.32,104.0,34.61,34.61,3.71,4.6375,6,418.0
2020-10-29,338.45,468.03846153846155,530.52,525.65,45.97,48.48,22.22,27.775,2.96,112.0,28.19,28.19,3.7,4.625,6,526.0
2020-10-30,273.42,418.0153846153846,514.05,505.06249999999994,34.2,36.96,19.17,23.962500000000002,1.98,99.0,16.92,16.92,3.4,4.25,6,505.0
2020-10-31,295.99,435.3769230769231,473.7,454.625,2.29,9.87,15.69,19.6125,1.31,65.5,18.59,18.59,2.51,3.1374999999999997,6,455.0
2020-11-01,278.64,422.03076923076924,498.72,485.90000000000003,11.25,16.87,11.47,14.3375,1.36,68.0,15.51,15.51,2.39,2.9875,6,486.0
2020-11-02,271.01,416.16153846153844,351.06,301.325,31.65,31.12,16.34,20.425,1.52,76.0,16.36,16.36,3.94,4.925,6,416.0
2020-11-03,244.92,396.0923076923077,414.74,380.925,36.07,37.45,16.33,20.412499999999998,1.77,88.5,13.15,13.15,3.5,4.375,6,396.0
2020-11-04,402.49,517.3,535.16,531.4499999999999,29.2,33.03,16.6,20.750000000000004,2.55,106.875,9.47,9.47,4.04,5.05,6,531.0
2020-11-05,441.46,547.276923076923,536.87,533.5875,31.96,32.86,11.77,14.7125,3.2,115.0,14.73,14.73,4.33,5.4125,6,547.0
2020-11-06,446.07,550.8230769230769,628.07,647.5875000000001,72.48,71.54,27.22,34.025,3.38,117.25,6.65,6.65,6.05,7.5625,6,648.0
2020-11-07,504.4,595.6923076923076,583.91,592.3874999999999,81.27,76.0,22.66,28.325,3.49,118.625,7.43,7.43,4.69,5.862500000000001,6,596.0
2020-11-08,491.37,585.6692307692308,741.63,789.5375,67.36,67.94,28.18,35.225,3.63,120.375,7.53,7.53,4.78,5.975,6,790.0
2020-11-09,560.22,638.6307692307693,859.34,936.675,49.79,55.27,30.88,38.6,4.07,125.875,4.98,4.98,6.16,7.7,6,937.0
2020-11-10,450.49,554.2230769230769,660.0,687.5,54.51,57.97,28.83,36.0375,3.49,118.625,13.51,13.51,4.51,5.6375,6,688.0
2020-11-11,176.18,343.2153846153846,292.51,242.51,34.38,38.3,22.11,27.6375,1.83,91.5,12.2,12.2,3.39,4.2375,6,343.0
2020-11-12,243.93,395.33076923076925,445.44,419.3,50.41,52.24,24.21,30.2625,1.99,99.5,10.17,10.17,4.02,5.0249999999999995,6,419.0
2020-11-13,205.39,365.68461538461537,395.91,357.38750000000005,51.81,52.49,22.47,28.0875,2.27,103.375,14.4,14.4,3.6,4.5,6,366.0
2020-11-14,327.73,459.7923076923077,443.25,416.5625,56.6,57.0,26.0,32.5,3.0,112.5,15.67,15.67,5.7,7.125,6,460.0
2020-11-15,320.9,454.53846153846155,407.72,372.15000000000003,4.59,7.87,14.15,17.6875,1.1,55.00000000000001,33.66,33.66,3.43,4.2875,6,455.0
2020-11-16,104.53,248.43333333333334,130.53,120.35333333333332,3.42,7.34,12.07,15.0875,0.74,37.0,15.56,15.56,2.52,3.15,6,248.0
2020-11-17,87.96,193.2,126.67,117.78,4.86,9.13,12.54,15.675,0.78,39.0,14.91,14.91,2.46,3.075,6,193.0
2020-11-18,72.49,141.63333333333333,121.63,114.42,5.85,10.43,13.15,16.4375,0.85,42.5,14.71,14.71,2.59,3.2375,6,142.0
2020-11-19,89.49,198.29999999999998,179.16,152.77333333333334,13.24,18.47,16.55,20.6875,1.39,69.5,14.91,14.91,2.72,3.4,6,198.0
2020-11-20,116.06,286.8666666666667,163.71,142.47333333333333,9.48,15.09,15.86,19.825,1.25,62.5,30.55,30.55,2.23,2.7875,6,287.0
2020-11-21,91.62,205.4,133.67,122.44666666666666,2.05,7.42,12.78,15.975,0.78,39.0,37.54,37.54,1.74,2.175,6,205.0
2020-11-22,101.84,239.4666666666667,174.23,149.48666666666665,10.12,13.62,14.44,18.05,1.06,53.0,31.11,31.11,2.24,2.8000000000000003,6,239.0
2020-11-23,171.71,339.7769230769231,314.03,264.03,49.94,50.02,20.63,25.7875,2.24,103.0,22.72,22.72,3.49,4.3625,6,340.0
2020-11-24,113.6,278.66666666666663,227.89,185.26,33.27,35.4,18.22,22.775,1.72,86.0,28.25,28.25,3.06,3.825,6,279.0
2020-11-25,146.15,320.11538461538464,222.6,181.73333333333335,2.3,10.32,17.8,22.25,1.27,63.5,36.33,36.33,2.06,2.575,6,320.0
2020-11-26,83.31,177.7,130.32,120.21333333333332,5.05,11.31,15.44,19.3,1.03,51.5,28.55,28.55,2.22,2.7750000000000004,6,178.0
2020-11-27,57.03,95.05,89.97,89.97,3.05,8.38,12.9,16.125,0.61,30.5,25.33,25.33,1.96,2.45,6,95.0
2020-11-28,83.85,179.5,130.29,120.19333333333333,4.91,9.55,12.63,15.7875,0.8,40.0,33.14,33.14,1.91,2.3875,6,180.0
2020-11-29,171.1,339.3076923076923,228.21,185.47333333333333,27.3,29.75,16.39,20.4875,1.72,86.0,30.12,30.12,2.35,2.9375,6,339.0
2020-11-30,149.6,322.7692307692308,249.12,199.41333333333333,51.59,48.01,18.49,23.112499999999997,2.25,103.125,26.9,26.9,2.97,3.7125,6,323.0
2020-12-01,152.44,324.95384615384614,337.53,287.53,51.22,47.36,21.93,27.4125,2.44,105.5,32.07,32.07,5.59,6.9875,6,325.0
2020-12-02,146.37,320.2846153846154,259.32,209.32,40.58,41.27,18.23,22.7875,2.29,103.625,23.76,23.76,3.19,3.9875,6,320.0
2020-12-03,180.63,346.63846153846157,278.39,228.39,29.37,29.13,14.35,17.9375,1.71,85.5,36.6,36.6,2.39,2.9875,6,347.0
2020-12-04,132.76,309.81538461538463,198.39,165.5933333333333,30.79,26.49,9.04,11.299999999999999,1.81,90.5,38.12,38.12,2.04,2.55,6,310.0
2020-12-05,134.34,311.03076923076924,213.61,175.74,1.5,7.03,11.85,14.8125,1.31,65.5,49.93,49.93,1.61,2.0125,6,311.0
2020-12-06,140.54,315.8,244.91,196.60666666666668,1.7,6.35,5.35,6.6875,1.42,71.0,34.46,34.46,1.77,2.2125,6,316.0
2020-12-07,171.68,339.75384615384615,278.85,228.85000000000002,23.51,20.78,16.71,20.8875,1.78,89.0,26.51,26.51,1.89,2.3625,6,340.0
2020-12-08,168.99,337.68461538461537,301.01,251.01,50.33,38.18,7.26,9.075,2.4,105.0,32.87,32.87,2.16,2.7,6,338.0
2020-12-09,147.83,321.40769230769234,328.7,278.7,62.17,47.35,8.14,10.175,2.45,105.625,24.01,24.01,2.31,2.8875,6,321.0
2020-12-10,108.33,261.1,207.08,171.38666666666668,63.39,45.84,8.54,10.674999999999999,2.35,104.375,14.46,14.46,2.36,2.95,6,261.0
2020-12-11,138.42,314.16923076923075,220.65,180.43333333333334,33.79,29.76,12.94,16.175,1.67,83.5,8.84,8.84,2.42,3.025,6,314.0
2020-12-12,126.11,304.7,163.7,142.46666666666667,8.74,16.26,18.64,23.3,1.17,58.5,13.3,13.3,2.05,2.5624999999999996,6,305.0
2020-12-13,70.93,136.43333333333337,94.75,94.75,8.27,17.01,21.38,26.725,0.85,42.5,18.75,18.75,1.48,1.85,6,136.0
2020-12-14,51.95,86.58333333333334,78.7,78.7,3.85,11.4,17.43,21.7875,0.47,23.5,25.17,25.17,1.24,1.55,6,87.0
2020-12-15,87.82,192.7333333333333,123.01,115.34,5.96,14.67,20.45,25.5625,0.67,33.5,17.88,17.88,1.61,2.0125,6,193.0
2020-12-16,96.18,220.60000000000002,123.01,115.34,6.31,14.74,20.04,25.05,0.73,36.5,14.03,14.03,1.14,1.4249999999999998,6,221.0
2020-12-17,104.99,249.96666666666664,137.03,124.68666666666667,4.92,12.29,18.35,22.937500000000004,0.69,34.5,19.72,19.72,1.17,1.4625,6,250.0
2020-12-18,82.6,175.33333333333331,118.4,112.26666666666667,6.26,14.57,20.37,25.4625,0.7,35.0,30.01,30.01,1.27,1.5875,6,175.0
2020-12-19,114.48,281.6,165.67,143.78,13.04,19.12,14.57,18.2125,0.88,44.0,28.0,28.0,1.85,2.3125,6,282.0
2020-12-20,122.02,301.55384615384617,177.48,151.65333333333334,9.25,20.04,20.48,25.6,1.03,51.5,25.91,25.91,1.72,2.15,6,302.0
2020-12-21,154.42,326.4769230769231,261.98,211.98000000000002,26.08,32.09,25.06,31.325,1.4,70.0,24.56,24.56,3.3,4.125,6,326.0
2020-12-22,279.1,422.3846153846154,308.1,258.1,114.35,96.09,11.63,14.5375,2.99,112.375,12.43,12.43,3.17,3.9625,6,422.0
2020-12-23,223.92,379.9384615384615,329.52,279.52,147.32,119.65,17.49,21.862499999999997,3.23,115.375,16.81,16.81,2.81,3.5125,6,380.0
2020-12-24,228.07,383.13076923076926,331.8,281.8,148.3,107.14,17.57,21.9625,3.32,116.5,16.78,16.78,2.82,3.525,6,383.0
2020-12-25,129.29,307.1461538461538,193.11,162.07333333333335,83.82,74.81,18.22,22.775,2.06,100.75,19.12,19.12,2.25,2.8125,6,307.0
2020-12-26,229.63,384.33076923076925,292.2,242.2,89.64,80.31,21.0,26.25,2.57,107.125,20.25,20.25,2.41,3.0125,6,384.0
2020-12-27,177.56,344.2769230769231,259.39,209.39,89.65,73.89,14.39,17.9875,2.43,105.375,26.6,26.6,2.29,2.8625,6,344.0
2020-12-28,88.96,196.5333333333333,191.44,160.96,5.83,14.69,20.69,25.8625,0.67,33.5,23.07,23.07,1.06,1.325,6,197.0
2020-12-29,119.38,297.93333333333334,190.76,160.50666666666666,7.14,17.97,26.48,33.1,0.83,41.5,21.61,21.61,1.15,1.4374999999999998,6,298.0
2020-12-30,104.67,248.9,144.75,129.83333333333334,4.25,15.54,21.3,26.625,0.94,47.0,17.67,17.67,1.3,1.625,6,249.0
2020-12-31,159.74,330.5692307692308,223.74,182.49333333333334,28.61,35.23,25.32,31.65,1.41,70.5,9.49,9.49,1.75,2.1875,6,331.0
2021-01-01,252.92,402.24615384615385,334.37,284.37,80.28,73.49,21.54,26.925,2.63,107.875,19.22,19.22,1.71,2.1375,6,402.0
2021-01-02,164.21,334.0076923076923,217.25,178.16666666666669,4.38,14.05,23.72,29.65,1.28,64.0,29.68,29.68,1.27,1.5875,6,334.0
2021-01-03,97.29,224.3,142.61,128.4066666666667,7.94,11.46,15.27,19.0875,1.0,50.0,4.95,4.95,1.34,1.675,6,224.0
2021-01-04,51.5,85.83333333333334,95.6,95.6,8.75,8.9,9.7,12.124999999999998,0.66,33.0,7.34,7.34,2.24,2.8000000000000003,6,96.0
2021-01-05,50.22,83.7,74.24,74.24,6.56,3.18,3.09,3.8625,0.69,34.5,13.61,13.61,1.49,1.8625,6,84.0
2021-01-06,107.79,259.3,132.34,121.56,7.75,3.53,2.86,3.575,1.08,54.0,11.78,11.78,1.79,2.2375,6,259.0
2021-01-07,75.25,150.83333333333334,107.43,104.95333333333333,7.09,3.05,2.97,3.7125,0.64,32.0,17.55,17.55,1.2,1.5,6,151.0
2021-01-08,87.35,191.16666666666666,147.57,131.71333333333334,4.32,3.51,4.68,5.85,0.87,43.5,9.45,9.45,1.49,1.8625,6,191.0
2021-01-09,92.42,208.06666666666666,148.48,132.32,5.19,7.01,16.29,20.3625,0.81,40.5,14.45,14.45,1.31,1.6375,6,208.0
2021-01-10,91.84,206.13333333333335,143.14,128.76,14.67,11.68,37.54,46.925,0.65,32.5,23.13,23.13,1.0,1.25,6,206.0
2021-01-11,75.97,153.23333333333335,123.91,115.94,14.81,11.78,37.52,46.900000000000006,0.68,34.0,23.61,23.61,0.95,1.1875,6,153.0
2021-01-12,121.41,301.0846153846154,190.3,160.20000000000002,15.2,12.24,37.8,47.24999999999999,1.15,57.49999999999999,17.62,17.62,1.26,1.575,6,301.0
2021-01-13,205.68,365.9076923076923,286.88,236.88,15.31,12.32,37.78,47.225,2.11,101.375,11.56,11.56,1.84,2.3,6,366.0
2021-01-14,224.72,380.55384615384617,309.94,259.94,14.65,11.71,26.82,33.525,2.45,105.625,17.53,17.53,1.79,2.2375,6,381.0
2021-01-15,334.11,464.70000000000005,422.11,390.13750000000005,18.69,13.95,32.0,40.0,1.81,90.5,32.2,32.2,5.5,6.875,6,465.0
2021-01-16,194.56,357.3538461538462,264.43,214.43,19.79,14.79,39.57,49.4625,2.48,106.0,11.74,11.74,1.75,2.1875,6,357.0
2021-01-17,193.51,356.54615384615386,219.58,179.72000000000003,19.69,14.69,39.52,49.400000000000006,1.52,76.0,14.43,14.43,1.57,1.9625,6,357.0
2021-01-18,211.08,370.0615384615385,283.33,233.32999999999998,19.98,14.98,39.63,49.53750000000001,1.42,71.0,20.34,20.34,4.74,5.925,6,370.0
2021-01-19,238.36,391.04615384615386,423.43,391.7875,20.8,15.8,39.94,49.925,2.67,108.375,7.75,7.75,5.21,6.5125,6,392.0
2021-01-20,83.52,178.39999999999998,148.91,132.60666666666668,20.97,15.96,40.0,50.0,0.91,45.5,19.73,19.73,3.86,4.825,6,178.0
2021-01-21,146.15,320.11538461538464,244.01,196.00666666666666,23.99,19.0,41.18,51.475,1.31,65.5,28.45,28.45,4.36,5.450000000000001,6,320.0
2021-01-22,215.75,373.6538461538462,300.52,250.51999999999998,39.16,34.37,44.14,55.175,1.28,64.0,11.76,11.76,4.57,5.7125,6,374.0
2021-01-23,128.74,306.7230769230769,201.49,167.66,49.05,43.06,48.03,60.0375,0.46,23.0,27.83,27.83,4.11,5.137500000000001,6,307.0
2021-01-24,124.86,303.73846153846154,226.47,184.31333333333333,42.58,36.58,40.63,50.7875,0.5,25.0,16.19,16.19,3.99,4.9875,6,304.0
2021-01-25,153.17,325.5153846153846,238.82,192.54666666666668,47.3,40.7,40.92,51.150000000000006,0.44,22.0,27.84,27.84,4.11,5.137500000000001,6,326.0
2021-01-26,181.15,347.03846153846155,308.09,258.09,46.23,38.24,44.55,55.6875,0.52,26.0,29.05,29.05,4.04,5.05,6,347.0
2021-01-27,187.3,351.7692307692308,333.34,283.34,24.69,16.67,24.22,30.275,0.8,40.0,26.83,26.83,4.57,5.7125,6,352.0
2021-01-28,223.71,379.7769230769231,409.55,374.4375,17.96,9.96,18.87,23.5875,1.02,51.0,25.14,25.14,3.32,4.15,6,380.0
2021-01-29,198.36,360.2769230769231,302.85,252.85000000000002,18.91,10.91,19.23,24.0375,0.6,30.0,26.6,26.6,2.04,2.55,6,360.0
2021-01-30,158.65,329.7307692307692,276.98,226.98000000000002,25.98,17.98,25.72,32.15,0.48,24.0,32.17,32.17,1.8,2.25,6,330.0
2021-01-31,211.64,370.4923076923077,382.12,340.15,29.39,21.38,29.39,36.7375,1.11,55.50000000000001,19.24,19.24,2.49,3.1125000000000003,6,370.0
2021-02-01,185.0,350.0,298.16,248.16000000000003,29.39,21.4,29.44,36.8,0.69,34.5,22.38,22.38,1.88,2.35,6,350.0
2021-02-02,279.69,422.83846153846156,459.45,436.8125,18.55,22.49,25.23,31.5375,0.94,47.0,26.84,26.84,2.85,3.5625,6,437.0
2021-02-03,195.0,357.6923076923077,309.83,259.83,2.86,19.59,11.36,14.2,0.4,20.0,42.44,42.44,1.68,2.1,6,358.0
2021-02-04,165.31,334.8538461538462,240.09,193.39333333333332,3.7,9.56,4.01,5.0125,0.39,19.5,31.44,31.44,1.54,1.925,6,335.0
2021-02-05,116.47,288.23333333333335,160.11,140.07333333333335,4.35,10.1,4.03,5.0375,0.39,19.5,17.08,17.08,1.74,2.175,6,288.0
2021-02-06,105.28,250.93333333333334,156.59,137.72666666666666,2.48,8.58,3.99,4.9875,0.29,14.499999999999998,23.82,23.82,1.6,2.0,6,251.0
2021-02-07,165.32,334.86153846153843,259.61,209.61,6.45,17.31,11.78,14.725,0.39,19.5,28.5,28.5,1.62,2.025,6,335.0
2021-02-08,237.75,390.5769230769231,500.03,487.53749999999997,12.39,25.75,21.16,26.45,0.81,40.5,26.51,26.51,2.16,2.7,6,488.0
2021-02-09,193.42,356.4769230769231,306.11,256.11,17.9,13.07,23.97,29.9625,0.83,41.5,25.97,25.97,1.58,1.975,6,356.0
2021-02-10,133.28,310.2153846153846,223.66,182.44,9.65,11.03,12.32,15.4,0.43,21.5,33.67,33.67,1.54,1.925,6,310.0
2021-02-11,213.61,372.0076923076923,310.75,260.75,7.24,14.6,3.91,4.8875,0.66,33.0,25.88,25.88,1.9,2.375,6,372.0
2021-02-12,261.31,408.7,388.23,347.7875,17.31,26.98,5.21,6.5125,0.71,35.5,25.61,25.61,2.05,2.5624999999999996,6,409.0
2021-02-13,231.88,386.0615384615385,409.79,374.7375,12.72,21.4,5.7,7.125,0.9,45.0,26.44,26.44,2.84,3.55,6,386.0
2021-02-14,264.54,411.1846153846154,443.72,417.15000000000003,10.72,18.77,7.99,9.9875,0.84,42.0,26.0,26.0,2.14,2.675,6,417.0
2021-02-15,201.07,362.36153846153843,395.74,357.175,9.0,16.64,7.1,8.875,0.98,49.0,24.33,24.33,2.2,2.7500000000000004,6,362.0
2021-02-16,206.92,366.86153846153843,352.28,302.84999999999997,11.97,20.27,9.55,11.937500000000002,1.3,65.0,34.81,34.81,2.2,2.7500000000000004,6,367.0
2021-02-17,234.95,388.4230769230769,419.11,386.38750000000005,8.99,17.88,7.37,9.2125,1.37,68.5,27.01,27.01,2.55,3.1874999999999996,6,388.0
2021-02-18,215.25,373.2692307692308,423.26,391.575,6.22,15.8,6.42,8.025,1.74,87.0,31.2,31.2,3.08,3.85,6,392.0
2021-02-19,247.13,397.7923076923077,421.76,389.7,18.01,19.52,18.45,23.0625,1.65,82.5,27.03,27.03,2.96,3.7,6,398.0
2021-02-20,156.75,328.2692307692308,255.68,205.68,8.02,15.01,5.04,6.3,1.25,62.5,22.79,22.79,2.02,2.525,6,328.0
2021-02-21,198.91,360.7,321.23,271.23,7.98,14.97,5.01,6.2625,1.09,54.5,31.45,31.45,1.83,2.2875,6,361.0
2021-02-22,188.92,353.0153846153846,325.17,275.17,8.0,15.04,5.04,6.3,1.01,50.5,28.33,28.33,2.02,2.525,6,353.0
2021-02-23,198.04,360.03076923076924,402.2,365.25,7.96,14.97,4.96,6.2,1.46,73.0,24.61,24.61,2.59,3.2375,6,365.0
2021-02-24,155.57,327.36153846153843,361.13,313.9125,8.02,14.99,4.98,6.2250000000000005,1.31,65.5,25.72,25.72,2.67,3.3375,6,327.0
2021-02-25,162.57,332.74615384615385,351.29,301.6125,8.0,15.01,4.96,6.2,1.26,63.0,23.69,23.69,2.67,3.3375,6,333.0
2021-02-26,115.93,286.4333333333334,268.13,218.13,5.91,13.28,4.54,5.675,0.73,36.5,23.73,23.73,2.1,2.625,6,286.0
2021-02-27,83.34,177.8,312.73,262.73,0.53,8.81,3.07,3.8375,0.64,32.0,28.91,28.91,1.73,2.1625,6,263.0
2021-02-28,133.58,310.44615384615383,294.55,244.55,2.04,9.5,6.12,7.65,0.86,43.0,32.31,32.31,2.0,2.5,6,310.0
2021-03-01,103.27,244.23333333333332,195.63,163.75333333333333,1.32,8.26,8.01,10.0125,0.52,26.0,36.62,36.62,2.05,2.5624999999999996,6,244.0
